ID_Cliente;Nombre;Edad;Genero;Localidad;Nivel_Socioeconomico
2605;Elena Castro;42;No binario;Chapinero;Alto
2606;Yolanda Mendoza;25;Femenino;USAQUEN;bajoooo
2607;;44;Masculino;CHAPINERO;bajo
2608;Paola Sánchez;23;Masculino;Chapinero;Medioo
2609;Esperanza Rodríguez;29;No binario;usaquen;Medio
2610;Antonio Molina;37;;Kennedyy;Alto
2611;Adriana Romero;64;Femenino;CHAPINERO;Bajooo
2612;Yolanda Hernández;52;Otro;USAQUEN;BAJO
2613;Diego Gutiérrez;25;Otro;Kennedyy;Medio
2614;Olga García;45;No binario;engativa;medio
2615;David Quintero;19;Femenino;Usaquén ;Bajo
2616;RAQUEL HERNÁNDEZ;21;Femenino;Suba;alto
2617;Ofelia Gil;;No binario;chapinero;Alto
2618;Sandra Martínez;40;Masculino;ENGATIVA;MEDIO
2619;Jennifer Díaz;32;Masculino;Kennedy;bajo
2620;JuanVega;47;Femenino;kennedy;ALTO
2621;Fredy Bermúdez;31;No binario; Suba;Bajooo
2622;david álvarez;52;Masculino;kennedy;alto
2623;Víctor Amaya;39;Femenino;Suba;alto
2624;Enrique Lozano;28;No binario;Engativá ;Altoo
2625;Dairo Tovar;69;Femenino;Usaquén ;bajo
2626;Josefina Hernández;71;No binario;ENGATIVA;Bajooo
2627;John Villegas;45;Otro;KENNEDY;bajoooo
2628;VilmaCárdenas;26;No binario;KENNEDY;Bajooo
2629;Manuel Blanco;70;No binario;subaa;ALTO
2630;Yuri Moreno;38;No binario;chapinero;BAJO
2631;INÉS PRIETO;37;Otro;CHAPINEROOO;bajo
2632;David Barreto;72;Masculino;engativa;ALTO
2633;Socorro Bermúdez;25;Otro;Usaquén;bajo
2634;Enrique Angulo;36;Femenino;chapinero;ALTO
2635;Alonso Cárdenas;62;Otro;ENGATIVA;Altoo
2636;MaríaAcosta;58;Femenino; Suba;Bajo
2637;Dayana Restrepo;70;Masculino; Suba;BAJO
2638;Carolina Solano;73;Femenino;chapinero;medio
2639;Alberto Hernández;50;No binario;Engativá;Bajooo
2640;;61;Otro;Kennedyy;MEDIO
2641;Sandra Figueroa;63;Masculino;Kennedy;bajoooo
2642;ORLANDO VALENCIA;31;Masculino;Usaquén ;Medio
2643;Jesús Alzate;62;Masculino;Usaquén;MEDIO
2644;Andrés Castillo;65;;Engativá;Bajo
2645;ROSARIO BELTRÁN;75;Masculino;Usaquén ;alto
2646;Luis Quiroz;48;Otro;Usaquén;Medioo
2647;jenny herrera;38;No binario;subaa;Bajo
2648;John Vega;74;Masculino;Kennedyy;MEDIO
2649;Julián Mejía;45;Otro;ENGATIVA;Altoo
2650;Fabián Vásquez;54;No binario;KENNEDY;MEDIO
2651;  Leidy  Vergara  ;48;Otro;Usaquén ;MEDIO
2652;  Ana  Granados  ;52;Otro;subaa;MEDIO
2653;Carlos Reyes;33;Femenino;ENGATIVA;Alto
2654;Juan Restrepo;39;Masculino;kennedy;Bajooo
2655;Luis Pinto;18;Femenino;;bajoooo
2656;Gloria Arteaga;48;No binario;CHAPINERO;Medio
2657;Patricia González;28;Otro;Engativá ;bajo
2658;;70;Masculino;KENNEDY;Alto
2659;John Fuentes;66;Femenino;SUBA;ALTO
2660;lizeth zapata;50;Otro;SUBA;Bajooo
2661;Alexander López;46;Femenino;Kennedy;BAJO
2662;Víctor Murcia;31;Masculino;SUBA;ALTO
2663;Rubén Acevedo;57;No binario;KENNEDY;medio
2664;María Sánchez;40;No binario;Engativá ;Medioo
2665;Milena Contreras;33;Otro;;bajoooo
2666;Sara Escobar;26;No binario;engativa;medio
2667;Elena Carrillo;71;Masculino;CHAPINERO;ALTO
2668;;;No binario;Engativá ;Medio
2669;Valentina Jaramillo;23;Otro;Suba;Bajooo
2670;Arley Suárez;19;Femenino;kennedy;bajo
2671;Vicente Mejía;56;Femenino;USAQUEN;ALTO
2672;Josué Herrera;29;No binario;Engativá;Bajooo
2673;Andrea Rodríguez;44;No binario;CHAPINERO;Bajo
2674;FRANK PARRA;49;No binario;Kennedy;Alto
2675;Carmen Jiménez;74;Femenino;SUBA;BAJO
2676;;62;Femenino;;Bajo
2677;Eliana Caicedo;19;Masculino;Usaquén ;Alto
2678;luz narváez;30;Femenino;Usaquén ;alto
2679;Armando Mosquera;71;Masculino;Usaquén;Bajo
2680;Nelson Leal;33;No binario;Chapinero;BAJO
2681;Leidy Narváez;51;Femenino;usaquen;MEDIO
2682;Helena Ruiz;61;Femenino;usaquen;alto
2683;Jenny Flórez;44;Masculino;Engativá;Alto
2684;Luis Durán;72;Otro;usaquen;Bajo
2685;Cielo Díaz;71;Masculino;engativa;bajo
2686;Kelly Velandia;;No binario;Kennedyy;MEDIO
2687;pedro sánchez;25;Femenino;Kennedyy;Bajooo
2688;Leider Camacho;;No binario;Engativá ;Medio
2689;Marcela García;26;Femenino;CHAPINERO;MEDIO
2690;María Camargo;;No binario;CHAPINEROOO;Bajooo
2691;  Derly  Mendoza  ;45;Masculino;chapinero;Bajooo
2692;Heriberto García;28;Masculino;KENNEDY;Altoo
2693;Jorge Guerrero;39;No binario;Engativá ;Medioo
2694;Aida Angulo;;Otro;kennedy;
2695;ALBERTO OSORIO;36;No binario;ENGATIVA;MEDIO
2696;Gloria Palacios;26;Otro;engativa;MEDIO
2697;LUIS CARDONA;37;Masculino;engativa;Bajo
2698;  Maritza  Díaz  ;63;No binario;SUBA;medio
2699;Alberto Escobar;67;Femenino;;Alto
2700;EdgarMoreno;43;Masculino;CHAPINEROOO;Bajo
2701;José Peña;29;Femenino;chapinero;alto
2702;Luis Morales;18;No binario;Chapinero;Altoo
2703;  Robert  Jaramillo  ;63;Otro;KENNEDY;bajo
2704;Diego González;19;Otro;Engativá;Altoo
2705;Yazmín Barrios;56;No binario;SUBA;ALTO
2706;Isabel Ariza;41;Otro;CHAPINERO;ALTO
2707;Jader Castrillón;53;No binario; Suba;ALTO
2708;Jaime Restrepo;53;Femenino;engativa;Bajooo
2709;Ana Naranjo;31;No binario; Suba;Alto
2710;Andrea Ortega;41;Masculino;Kennedyy;Alto
2711;Jairo Salamanca;57;Otro;Engativá ;ALTO
2712;Ana Acevedo;66;Otro;Usaquén;ALTO
2713;  Orlando  Álvarez  ;47;Masculino;chapinero;Altoo
2714;  Luz  Herrera  ;47;No binario;KENNEDY;alto
2715;Jaime Correa;61;;Chapinero;Alto
2716;José Correa;20;Masculino;Usaquén ;
2717;Felipe Salazar;39;Masculino;subaa;Altoo
2718;Ever Bautista;32;Otro;Suba;bajo
2719;Nancy Gómez;73;Otro;subaa;Alto
2720;Harold Zambrano;29;Otro;Usaquén;medio
2721;  Daniel  Londoño  ;40;Otro;usaquen;Bajooo
2722;Luz Ortega;58;Femenino;Engativá;BAJO
2723;Claudia Martínez;32;Masculino;Engativá ;Alto
2724;sneider montes;33;No binario;Kennedy;alto
2725;Antonio Gutiérrez;64;Femenino;usaquen;Alto
2726;AnaMora;25;No binario;Chapinero;Bajo
2727;Hernando Castro;45;Femenino;Kennedyy;Medio
2728;Marcela Castro;39;;Kennedyy;MEDIO
2729;Esteban Rodríguez;63;No binario;Suba;Altoo
2730;Martha Pérez;51;Masculino;engativa;Medio
2731;Juan Sánchez;41;Femenino;engativa;alto
2732;  Liseth  Arévalo  ;24;Femenino;engativa;medio
2733;Beatriz Bermúdez;39;Masculino;usaquen;Medio
2734;Dolly Vera;33;Otro;Engativá;alto
2735;  Nelson  Herrera  ;48;Masculino;Engativá ;Medioo
2736;Ana Sánchez;26;Otro;subaa;Alto
2737;Oswaldo Sánchez;57;Masculino;SUBA;Medioo
2738;GISELA CHACÓN;43;Masculino;subaa;medio
2739;Ángel Moreno;40;No binario;subaa;bajoooo
2740;Carmenza Henao;23;Femenino;usaquen;Bajo
2741;  Laura  Ardila  ;59;Femenino;kennedy;bajo
2742;Johanna Bedoya;21;Otro;subaa;Bajo
2743;Alfonso González;56;Femenino;subaa;BAJO
2744;Claudia Castillo;33;Masculino;CHAPINERO;alto
2745;  Karen  Cano  ;66;Femenino;ENGATIVA;MEDIO
2746;alfonso lozano;52;Femenino;CHAPINERO;Altoo
2747;  Lizeth  Rueda  ;74;No binario;Engativá ;Bajo
2748;Cielo Sánchez;23;No binario;ENGATIVA;medio
2749;Gabriel Rodríguez;49;Femenino;Chapinero;Medio
2750;Edison Cardona;48;No binario;CHAPINERO;bajoooo
2751;JavierBurgos;52;Otro;chapinero;MEDIO
2752;Manuel Gómez;55;Otro;USAQUEN;bajoooo
2753;Gerardo Henao;40;Masculino;subaa;Medio
2754;Jefferson Mejía;25;No binario;Engativá ;bajoooo
2755;gerardo andrade;71;No binario;Chapinero;medio
2756;MARY ORTIZ;72;Otro;Usaquén;Alto
2757;Diana Hoyos;36;Masculino;ENGATIVA;Alto
2758;Socorro Perdomo;36;Masculino;subaa;Medio
2759;  César  Ardila  ;41;Femenino;ENGATIVA;ALTO
2760;Juan Ramírez;48;;Usaquén ;Medioo
2761;Gladys Barrios;19;Femenino;;bajo
2762;Gloria Vásquez;43;Masculino;KENNEDY;ALTO
2763;Javier Serrano;56;Femenino;Usaquén;Medioo
2764;MARÍA LÓPEZ;21;Femenino;Engativá;Alto
2765;  Sandra  Marín  ;51;Masculino;subaa;Altoo
2766;Marina Gutiérrez;70;No binario; Suba;Medioo
2767;Elena Rodríguez;57;Otro;Kennedy;Medio
2768;Andrea Rico;39;Otro;Suba;MEDIO
2769;Alexander Perea;18;No binario;Usaquén ;bajo
2770;Leandro Henao;28;Otro;subaa;ALTO
2771;Camilo González;37;Femenino;kennedy;Medio
2772;Esteban Hernández;62;Masculino;CHAPINEROOO;Medio
2773;Alexander Maldonado;;No binario;CHAPINEROOO;bajo
2774;Carlos Parada;25;Femenino;Kennedyy;bajoooo
2775;JohanVélez;37;Masculino;CHAPINEROOO;ALTO
2776;Johana Correa;32;No binario;CHAPINERO;Medioo
2777;Segundo Henao;72;Femenino;Kennedy;bajoooo
2778;Harold Castro;69;Femenino;Engativá;BAJO
2779;Graciela Rentería;75;Femenino;ENGATIVA;Medio
2780;Ángel Valencia;34;Masculino;kennedy;bajo
2781;Cecilia García;56;No binario; Suba;bajoooo
2782;Jaime Flórez;45;Otro;KENNEDY;Alto
2783;Nelly Martínez;65;Femenino;subaa;Altoo
2784;Edward Ortiz;23;Masculino;chapinero;Medioo
2785;Edna Rincón;48;Masculino;CHAPINERO;Bajo
2786;  Adrián  León  ;28;Otro;Kennedyy;Altoo
2787;Gloria Rincón;44;Femenino;CHAPINERO;BAJO
2788;ISABEL SOLANO;59;Otro;USAQUEN;MEDIO
2789;Marina Franco;60;;CHAPINERO;Altoo
2790;Yeison Forero;44;Masculino; Suba;Medio
2791;Sandra García;57;Otro;SUBA;Medioo
2792;Carlos Vargas;47;;Kennedy;bajoooo
2793;Cindy Triana;50;Femenino;Engativá;Altoo
2794;Milena Bedoya;38;Femenino;KENNEDY;Bajo
2795;  Milton  Vergara  ;63;No binario;CHAPINEROOO;bajo
2796;Mónica Bermúdez;23;Femenino;Chapinero;Altoo
2797;Anderson Córdoba;59;Femenino;ENGATIVA;Alto
2798;  José  Ballesteros  ;30;Femenino;usaquen;bajoooo
2799;Concepción Mejía;45;Otro; Suba;Altoo
2800;Santiago Ocampo;64;No binario;Kennedy;bajoooo
2801;Julián Montoya;71;;CHAPINEROOO;MEDIO
2802;María Posada;41;No binario;Chapinero;Bajooo
2803;Leonardo Ramos;36;Otro;SUBA;Bajo
2804;carlos betancur;30;;KENNEDY;Alto
2805;Clara Carrillo;35;No binario; Suba;Bajooo
2806;Yenny Barrera;47;;subaa;alto
2807;Andrey López;55;Otro;Engativá;Altoo
2808;Andrés Salamanca;63;No binario;ENGATIVA;bajoooo
2809;Ana Cruz;;No binario;Suba;alto
2810;Sebastián Jaimes;29;Femenino;engativa;alto
2811;Gloria Gómez;74;Otro;Chapinero;Altoo
2812;Kelly Ramírez;32;Otro;usaquen;Altoo
2813;JHON TRIANA;52;Otro;Suba;Bajo
2814;Fernando Mosquera;61;Otro;SUBA;Alto
2815;Andrea Barrera;68;No binario;CHAPINERO;BAJO
2816;Felipe Hernández;53;No binario; Suba;Bajo
2817;ELENA PINZÓN;72;No binario;ENGATIVA;Medio
2818;Juan Rincón;66;Otro;SUBA;MEDIO
2819;Luz Ríos;42;Femenino;chapinero;bajo
2820;Natalia Lozano;56;No binario;CHAPINERO;MEDIO
2821;Hernán Cardona;41;No binario;Usaquén;bajo
2822;Reinel Gómez;73;No binario;CHAPINEROOO;Alto
2823;Luz Mesa;38;No binario;usaquen;Altoo
2824;María González;59;Otro;Usaquén ;bajoooo
2825;Mario Soto;34;Masculino;CHAPINERO;medio
2826;Dolores Buitrago;;Masculino;SUBA;bajoooo
2827;Omar Sánchez;37;Otro;chapinero;bajo
2828;Carlos Velandia;59;Otro;Engativá ;bajoooo
2829;  María  Hernández  ;64;Femenino;Usaquén ;Bajooo
2830;Jesús Ortega;30;Femenino;Engativá ;alto
2831;Gerardo Gómez;73;Otro;KENNEDY;Medio
2832;Diego Hernández;66;No binario;Kennedyy;Medioo
2833;Carolina Martínez;38;Masculino;Usaquén ;ALTO
2834;Viviana Alzate;45;Otro;Engativá ;MEDIO
2835;Aida Pérez;60;;KENNEDY;alto
2836;Juan Figueroa;74;Masculino;Kennedy;bajoooo
2837;Sandra Zapata;;Masculino;CHAPINEROOO;ALTO
2838;Orlando Torres;29;Otro;Usaquén ;medio
2839;Ricardo Osorio;27;Masculino;chapinero;MEDIO
2840;EdwinRiascos;46;Femenino;Engativá;ALTO
2841;Javier Valencia;37;Femenino;;BAJO
2842;EfrénEscobar;73;Femenino;SUBA;bajoooo
2843;Marcela Perea;62;No binario;SUBA;Medio
2844;William Cabrera;22;Femenino;;bajoooo
2845;Juan Quintero;67;Masculino;Kennedyy;Altoo
2846;Paola Hernández;49;Otro;Kennedyy;Bajo
2847;Marleny Benavides;61;Masculino;kennedy;bajoooo
2848;Luis Mendoza;73;No binario;Kennedyy;MEDIO
2849;Robinson Gómez;37;Masculino;Usaquén;bajo
2850;DIANA SANABRIA;42;Femenino;CHAPINEROOO;Alto
2851;David Castaño;47;Femenino;Usaquén;ALTO
2852;  María  Reyes  ;27;Femenino;Engativá;Bajooo
2853;María Díaz;59;Femenino;Engativá;Bajo
2854;Andrea Arango;46;Masculino;Suba;Medioo
2855;Sergio Guerrero;53;Otro;Engativá ;ALTO
2856;Mario Perdomo;74;Femenino;Suba;Medioo
2857;Eduardo Rojas;21;Masculino;Suba;
2858;Jorge Guzmán;59;Masculino;;ALTO
2859;Jessica Rico;34;Masculino;Kennedy;MEDIO
2860;  David  Gómez  ;69;No binario;ENGATIVA;Medioo
2861;Gloria Sierra;30;No binario;Engativá;Bajo
2862;Leandro Pineda;58;Otro;Kennedy;medio
2863;Julio Romero;20;No binario;usaquen;Medioo
2864;maría moreno;53;Masculino;engativa;bajoooo
2865;Paola Contreras;61;Masculino;Kennedy;MEDIO
2866;Diana Morales;53;;CHAPINEROOO;Bajooo
2867;Cristian Montoya;34;No binario;Kennedyy;Bajo
2868;MarinaFuentes;58;Otro;usaquen;Medio
2869;Alexander Castro;45;Femenino;SUBA;MEDIO
2870;Elena Bautista;62;Femenino;ENGATIVA;Bajo
2871;manuel tamayo;71;Masculino;chapinero;Bajo
2872;Emilia Díaz;60;Masculino;Kennedyy;
2873;Enrique Gómez;64;Otro;kennedy;ALTO
2874;Jorge Gutiérrez;66;No binario;Usaquén;bajo
2875;edilma quintero;40;No binario;Usaquén;bajoooo
2876;ricardo uribe;49;; Suba;Bajooo
2877;María Mena;71;No binario;Kennedy;Alto
2878;Elías Díaz;60;Femenino;CHAPINEROOO;Bajo
2879;julián reyes;33;Masculino; Suba;Bajooo
2880;Martha Lara;45;No binario; Suba;
2881;Óscar Vega;32;Otro;KENNEDY;Medioo
2882;camila ramírez;58;No binario;engativa;ALTO
2883;Javier Valencia;62;Otro;subaa;Medio
2884;JAIME VALENCIA;51;Femenino;Usaquén ;ALTO
2885;Diana Daza;45;Femenino;Engativá ;bajoooo
2886;Gabriel Rivera;37;No binario;Kennedyy;ALTO
2887;;54;Otro;CHAPINEROOO;Medio
2888;  Inés  Ortega  ;66;No binario;Kennedy;BAJO
2889;Yeny Naranjo;68;Otro;Kennedyy;Bajooo
2890;MilenaChaparro;67;Masculino; Suba;BAJO
2891;;37;Masculino;Usaquén ;medio
2892;Yasmín Giraldo;43;No binario;engativa;BAJO
2893;MarcelaPinzón;27;Masculino;Engativá ;BAJO
2894;Fernando Obando;62;Femenino;Usaquén ;Bajooo
2895;Alejandra Hernández;54;Femenino;engativa;ALTO
2896;Eduardo Martínez;41;Femenino;engativa;ALTO
2897;Marcela Melo;31;Masculino;subaa;bajoooo
2898;DOLORES PÉREZ;29;Femenino;engativa;alto
2899;Nubia Rivas;46;Masculino;Usaquén ;Altoo
2900;Alberto Angulo;56;No binario;engativa;Medioo
2901;Fernando Ávila;37;Femenino;Suba;BAJO
2902;  Carolina  Manrique  ;66;Otro;SUBA;medio
2903;Guillermo García;75;;;ALTO
2904;Esteban Rincón;58;Femenino;Engativá ;alto
2905;Ronal Vega;54;Femenino;KENNEDY;Medioo
2906;FREDY CASTRO;62;Masculino;engativa;medio
2907;MIGUEL GALVIS;25;Otro;CHAPINERO;Medioo
2908;Esther Valencia;75;No binario;engativa;medio
2909;Carlos Galindo;32;No binario;ENGATIVA;alto
2910;Juan Sánchez;27;Femenino;engativa;Bajo
2911;Carlos Rodríguez;71;Otro;engativa;Medio
2912;Aurelio Gómez;75;Otro;Suba;Bajooo
2913;Nelcy Solano;68;Otro;USAQUEN;
2914;María Contreras;46;Masculino;SUBA;medio
2915;Yina Bautista;36;Otro;KENNEDY;Bajo
2916;Armando Cárdenas;41;No binario;subaa;
2917;Daniela Velásquez;;Masculino;Usaquén;medio
2918;María Ariza;68;Masculino;Engativá ;Alto
2919;Bernardo Hernández;43;Femenino;engativa;Altoo
2920;Elizabeth Jaimes;55;No binario;engativa;Altoo
2921;Andrea Acosta;61;No binario;Usaquén;Alto
2922;Viviana Narváez;31;Otro;chapinero;Medio
2923;EstebanCano;72;No binario;Kennedyy;Bajooo
2924;María Cárdenas;63;No binario;Engativá;BAJO
2925;ÁngelPulido;72;Masculino;subaa;bajo
2926;Mariana Angulo;41;Femenino;Chapinero;bajoooo
2927;Astrid Restrepo;75;Otro;Engativá;MEDIO
2928;Fernando Estrada;55;Femenino;chapinero;Alto
2929;Patricia Santos;73;No binario;Suba;Altoo
2930;Nelly Gómez;71;Otro;Usaquén ;BAJO
2931;Jennifer Ortiz;62;Otro;Usaquén ;Medio
2932;GREGORIO RÍOS;52;Otro;ENGATIVA;bajo
2933;WilliamMesa;21;Masculino;chapinero;ALTO
2934;Ana Rangel;67;No binario;usaquen;Alto
2935;Felipe Martínez;51;Femenino;Usaquén;Medio
2936;  Giovanny  Gil  ;42;;;Altoo
2937;Sergio González;20;Masculino;SUBA;MEDIO
2938;Dora Beltrán;56;No binario;SUBA;Medio
2939;  Dora  Díaz  ;27;No binario;USAQUEN;Bajooo
2940;Luis Martínez;70;No binario;Usaquén ;BAJO
2941;Camilo Ramírez;57;Masculino;CHAPINERO;Bajo
2942;Yeferson Moreno;54;;SUBA;bajo
2943;Martha Acosta;25;No binario;Suba;ALTO
2944;Samuel Murillo;43;Femenino;subaa;medio
2945;andrey rojas;33;Femenino;ENGATIVA;Altoo
2946;Mauricio Torres;18;Masculino;Chapinero;MEDIO
2947;Dayana Ortiz;27;Femenino;engativa;Altoo
2948;Manuel Castro;57;Masculino;subaa;Altoo
2949;PATRICIA HERRERA;34;Femenino;engativa;Alto
2950;Denis Silva;66;Femenino;KENNEDY;MEDIO
2951;Paola Blanco;55;;Kennedyy;medio
2952;JAVIER LOZANO;19;Otro;subaa;Medioo
2953;margarita beltrán;62;Otro;ENGATIVA;Altoo
2954;Francisco Garcés;38;No binario;usaquen;MEDIO
2955;Edwin Ibarra;73;Masculino;;BAJO
2956;Patricia Galindo;55;No binario;CHAPINERO;alto
2957;Yineth García;32;No binario;subaa;Altoo
2958;Ernesto Gutiérrez;73;Masculino;usaquen;Bajo
2959;Jefferson González;64;Masculino;engativa;bajoooo
2960;  Esperanza  Benavides  ;56;Otro;USAQUEN;Bajooo
2961;yurani pulido;54;Otro;engativa;ALTO
2962;José Pineda;54;Femenino;KENNEDY;MEDIO
2963;Margarita Tamayo;66;Masculino;usaquen;Bajooo
2964;Andrés Hernández;71;Femenino;Engativá ;MEDIO
2965;Erika Marín;20;No binario;subaa;bajoooo
2966;Jorge Jiménez;54;No binario;CHAPINERO;Medioo
2967;Luz Bohórquez;46;Masculino;subaa;bajoooo
2968;Cristina Erazo;29;Masculino;CHAPINEROOO;Alto
2969;Jorge Peña;21;Femenino;CHAPINERO;Bajooo
2970;Nubia Jaimes;19;No binario;usaquen;alto
2971;Teresa Vega;26;No binario;ENGATIVA;Alto
2972;JHON SEPÚLVEDA;33;Masculino;ENGATIVA;BAJO
2973;Mabel Suárez;36;Otro;Suba;alto
2974;Marcela Angulo;34;Otro;Kennedy;Bajo
2975;Carolina Muñoz;37;Otro;Chapinero;Bajooo
2976;Yeny Manrique;43;;CHAPINERO;Alto
2977;Ángel Gómez;48;;Kennedyy;bajoooo
2978;Sonia Cárdenas;55;Femenino;SUBA;Altoo
2979;Claudia Salgado;30;Masculino;CHAPINEROOO;Medioo
2980;Alejandro Gutiérrez;25;No binario;Suba;bajo
2981;  Franco  Villa  ;18;Masculino;Usaquén;medio
2982;Jhon Soto;19;Femenino;Chapinero;medio
2983;Lucía Moreno;43;No binario;Engativá;BAJO
2984;maría ruiz;59;Masculino;ENGATIVA;Medioo
2985;Carmen Muñoz;32;No binario;kennedy;bajoooo
2986;Rosa Londoño;30;Otro;SUBA;bajo
2987;María Ruiz;59;;Engativá;bajoooo
2988;Nubia Arias;43;Otro;kennedy;ALTO
2989;Andrés Pérez;;Masculino;SUBA;medio
2990;KarenCáceres;22;Masculino;kennedy;ALTO
2991;karina sierra;27;No binario;usaquen;bajo
2992;Milena Cruz;55;Otro;engativa;Altoo
2993;Angélica Rodríguez;56;Masculino;CHAPINEROOO;Altoo
2994;Jairo Obando;62;Otro;USAQUEN;medio
2995;Vanessa Rueda;26;Masculino;kennedy;Medio
2996;Danna Gutiérrez;68;No binario;Engativá ;medio
2997;Ariel Puentes;30;Femenino;Usaquén ;Medioo
2998;Carlos Sánchez;73;No binario;ENGATIVA;BAJO
2999;Carlos Fajardo;20;Masculino;CHAPINERO;MEDIO
3000;Vanesa Barrios;48;No binario;Chapinero;Medioo
3001;Miguel Maldonado;40;No binario;USAQUEN;Bajooo
3002;Isabel Caicedo;26;Otro;Usaquén;Altoo
3003;NATALIA CASTILLO;63;Masculino;Usaquén ;bajo
3004;Héctor Marín;29;No binario;Engativá;bajoooo
3005;Andrea Martínez;;;usaquen;Medioo
3006;Jorge Orozco;51;Otro;USAQUEN;Medioo
3007;Inés Rubio;66;Otro;Engativá ;medio
3008;Yaneth Rodríguez;40;Masculino;CHAPINEROOO;Alto
3009;Andrés Marín;43;Masculino;Kennedy;Bajo
3010;Javier López;45;No binario;USAQUEN;medio
3011;José Ramírez;38;Masculino;USAQUEN;bajo
3012;Yolanda Calderón;64;Masculino;subaa;Altoo
3013;Vicente Gamboa;30;Femenino;ENGATIVA;BAJO
3014;Consuelo Sánchez;55;Otro;SUBA;bajo
3015;  Guillermo  Arias  ;70;Femenino;SUBA;bajoooo
3016;Alicia Gutiérrez;21;Femenino;Suba;Alto
3017;Judith Rendón;58;Otro;subaa;bajo
3018;OmarLópez;43;Femenino;Usaquén ;Bajo
3019;MIGUEL MARÍN;38;No binario;KENNEDY;BAJO
3020;Wilfredo Arenas;27;Otro;ENGATIVA;Medio
3021;  Nancy  Cifuentes  ;72;Otro;Usaquén;Altoo
3022;Marcos Salazar;70;Otro;engativa;bajo
3023;Yesid Hernández;66;No binario;SUBA;bajoooo
3024;Juan García;43;Femenino; Suba;Alto
3025;Laura Ortega;;Masculino;Kennedy;Medio
3026;Arturo Ospino;75;No binario;Kennedy;
3027;Patricia Olaya;38;Femenino;Kennedyy;Bajooo
3028;Alfonso López;56;Masculino;chapinero;Bajooo
3029;Amanda Caro;66;Masculino;USAQUEN;Bajooo
3030;Fabiola Cortés;56;Masculino;chapinero;Altoo
3031;Camilo Tovar;33;Masculino; Suba;MEDIO
3032;MARCELA DÍAZ;40;Masculino;Usaquén;Bajooo
3033;Nidia Cortés;66;No binario;Usaquén;
3034;María Luna;18;Masculino;USAQUEN;alto
3035;Hernán Suárez;19;Femenino;Chapinero;bajo
3036;Luis Restrepo;74;Otro;usaquen;BAJO
3037;María Rodríguez;23;No binario;Usaquén;Bajooo
3038;Lina Arteaga;22;Otro;Suba;BAJO
3039;HernánOrtega;68;No binario;USAQUEN;Altoo
3040;JesúsSantos;46;Femenino;;bajoooo
3041;Elvira Rincón;66;Femenino;SUBA;bajo
3042;;42;No binario;CHAPINEROOO;Medio
3043;Eduardo Vargas;18;Femenino;Usaquén;bajoooo
3044;Paola Castro;60;Otro;Usaquén;ALTO
3045;Norbey Martínez;53;No binario;subaa;MEDIO
3046;Mauricio Murillo;31;;USAQUEN;bajo
3047;CARLOS SALAS;;Femenino;Kennedyy;bajo
3048;Antonio Acosta;35;No binario;usaquen;Bajooo
3049;Jhon González;40;No binario;Usaquén ;Altoo
3050;José Córdoba;;Masculino;USAQUEN;Bajooo
3051;Santiago Pérez;24;Masculino; Suba;Bajo
3052;luz ruiz;58;Masculino;Engativá ;Bajo
3053;Henry Hernández;31;No binario;USAQUEN;medio
3054;ClaudiaOrtiz;69;Masculino;SUBA;bajoooo
3055;Mireya Barreto;36;Femenino;;BAJO
3056;maritza gutiérrez;71;Masculino;subaa;Medio
3057;AndrésRubio;71;Masculino;Usaquén;Bajooo
3058;José Castañeda;34;Femenino;Engativá ;
3059;Rosa López;68;Masculino;KENNEDY;Medioo
3060;Alfonso Ríos;60;Femenino;SUBA;MEDIO
3061;Alfredo Niño;20;Masculino;chapinero;MEDIO
3062;Manuel Suárez;53;Otro;;Medio
3063;Manuel Pacheco;25;Masculino;subaa;bajoooo
3064;Diana Murillo;21;No binario;USAQUEN;MEDIO
3065;Armando Rodríguez;;Otro;ENGATIVA;medio
3066;José Arias;60;Otro;subaa;Bajo
3067;Dolly Herrera;34;No binario;;bajo
3068;Emilio López;57;Femenino;ENGATIVA;Medio
3069;;32;No binario;Engativá;MEDIO
3070;Lucía Torres;33;Masculino;kennedy;alto
3071;Liliana Triana;38;Masculino;USAQUEN;
3072;David Serrano;47;No binario;KENNEDY;Medioo
3073;Andrés Contreras;18;Femenino;Suba;
3074;Luis Tovar;18;No binario;CHAPINERO;bajoooo
3075;Martha Cruz;30;Masculino;Suba;Medio
3076;Ana Figueroa;71;Masculino;Chapinero;Medio
3077;Martín Acosta;69;No binario;CHAPINERO;alto
3078;Mercedes Morales;44;Otro;CHAPINEROOO;Medio
3079;Víctor Naranjo;64;Femenino;Usaquén;ALTO
3080;Juan Cabrera;43;Femenino;Suba;Medioo
3081;Flor Blanco;47;Otro;Kennedy;medio
3082;  María  Aguilar  ;68;Otro;ENGATIVA;alto
3083;Inés Zuluaga;60;No binario;usaquen;bajo
3084;Isabel Torres;66;No binario;Usaquén;bajoooo
3085;Carmen Hernández;32;No binario;Suba;Medio
3086;Ana Barrios;69;Femenino;engativa;Bajooo
3087;Julián García;62;Masculino;USAQUEN;alto
3088;Iván Uribe;;Femenino;Kennedy;Medio
3089;María González;65;Femenino;Kennedy;alto
3090;WilliamMolina;42;Masculino;Engativá;Altoo
3091;Luz González;23;No binario;Engativá;medio
3092;Johana Martínez;67;Masculino;Engativá;Bajo
